index,degree,edge_type,group
932,1.0,a_in,miRNA
933,4.0,a_in,miRNA
934,4.0,a_in,miRNA
935,3.0,a_in,miRNA
936,6.0,a_in,miRNA
937,8.0,a_in,miRNA
938,0.0,a_in,miRNA
939,0.0,a_in,miRNA
940,4.0,a_in,miRNA
941,3.0,a_in,miRNA
942,6.0,a_in,miRNA
943,3.0,a_in,miRNA
944,4.0,a_in,miRNA
945,7.0,a_in,miRNA
946,2.0,a_in,miRNA
947,7.0,a_in,miRNA
948,2.0,a_in,miRNA
949,6.0,a_in,miRNA
950,1.0,a_in,miRNA
951,8.0,a_in,miRNA
952,4.0,a_in,miRNA
953,2.0,a_in,miRNA
954,4.0,a_in,miRNA
955,1.0,a_in,miRNA
956,3.0,a_in,miRNA
957,2.0,a_in,miRNA
958,3.0,a_in,miRNA
959,4.0,a_in,miRNA
960,5.0,a_in,miRNA
961,2.0,a_in,miRNA
962,6.0,a_in,miRNA
963,4.0,a_in,miRNA
964,3.0,a_in,miRNA
965,4.0,a_in,miRNA
966,4.0,a_in,miRNA
967,6.0,a_in,miRNA
968,5.0,a_in,miRNA
969,7.0,a_in,miRNA
970,4.0,a_in,miRNA
971,4.0,a_in,miRNA
972,6.0,a_in,miRNA
973,7.0,a_in,miRNA
974,4.0,a_in,miRNA
975,5.0,a_in,miRNA
976,5.0,a_in,miRNA
977,7.0,a_in,miRNA
978,3.0,a_in,miRNA
979,7.0,a_in,miRNA
980,7.0,a_in,miRNA
981,4.0,a_in,miRNA
982,4.0,a_in,miRNA
983,2.0,a_in,miRNA
984,0.0,a_in,miRNA
985,5.0,a_in,miRNA
986,6.0,a_in,miRNA
987,9.0,a_in,miRNA
988,6.0,a_in,miRNA
989,5.0,a_in,miRNA
990,2.0,a_in,miRNA
991,6.0,a_in,miRNA
992,6.0,a_in,miRNA
993,7.0,a_in,miRNA
994,6.0,a_in,miRNA
995,4.0,a_in,miRNA
996,0.0,a_in,miRNA
997,9.0,a_in,miRNA
998,6.0,a_in,miRNA
999,5.0,a_in,miRNA
1000,3.0,a_in,miRNA
1001,4.0,a_in,miRNA
1002,2.0,a_in,miRNA
1003,3.0,a_in,miRNA
1004,2.0,a_in,miRNA
1005,4.0,a_in,miRNA
1006,5.0,a_in,miRNA
1007,7.0,a_in,miRNA
1008,5.0,a_in,miRNA
1009,2.0,a_in,miRNA
1010,7.0,a_in,miRNA
1011,4.0,a_in,miRNA
1012,3.0,a_in,miRNA
1013,3.0,a_in,miRNA
1014,1.0,a_in,miRNA
1015,8.0,a_in,miRNA
1016,5.0,a_in,miRNA
1017,1.0,a_in,miRNA
1018,5.0,a_in,miRNA
1019,7.0,a_in,miRNA
1020,8.0,a_in,miRNA
1021,6.0,a_in,miRNA
1022,4.0,a_in,miRNA
1023,6.0,a_in,miRNA
1024,2.0,a_in,miRNA
1025,1.0,a_in,miRNA
1026,2.0,a_in,miRNA
1027,7.0,a_in,miRNA
1028,3.0,a_in,miRNA
1029,0.0,a_in,miRNA
1030,6.0,a_in,miRNA
1031,9.0,a_in,miRNA
1032,4.0,a_in,miRNA
1033,4.0,a_in,miRNA
1034,1.0,a_in,miRNA
1035,6.0,a_in,miRNA
1036,5.0,a_in,miRNA
1037,2.0,a_in,miRNA
1038,6.0,a_in,miRNA
1039,5.0,a_in,miRNA
1040,4.0,a_in,miRNA
1041,4.0,a_in,miRNA
1042,7.0,a_in,miRNA
1043,3.0,a_in,miRNA
1044,4.0,a_in,miRNA
1045,0.0,a_in,miRNA
1046,3.0,a_in,miRNA
1047,1.0,a_in,miRNA
1048,0.0,a_in,miRNA
1049,6.0,a_in,miRNA
1050,3.0,a_in,miRNA
1051,4.0,a_in,miRNA
1052,3.0,a_in,miRNA
1053,5.0,a_in,miRNA
1054,11.0,a_in,miRNA
1055,1.0,a_in,miRNA
1056,7.0,a_in,miRNA
1057,5.0,a_in,miRNA
1058,8.0,a_in,miRNA
1059,3.0,a_in,miRNA
1060,8.0,a_in,miRNA
1061,2.0,a_in,miRNA
1062,3.0,a_in,miRNA
1063,7.0,a_in,miRNA
1064,3.0,a_in,miRNA
1065,5.0,a_in,miRNA
1066,4.0,a_in,miRNA
1067,8.0,a_in,miRNA
1068,4.0,a_in,miRNA
1069,5.0,a_in,miRNA
1070,1.0,a_in,miRNA
1071,3.0,a_in,miRNA
1072,6.0,a_in,miRNA
1073,6.0,a_in,miRNA
1074,2.0,a_in,miRNA
1075,3.0,a_in,miRNA
1076,5.0,a_in,miRNA
1077,6.0,a_in,miRNA
1078,4.0,a_in,miRNA
1079,4.0,a_in,miRNA
1080,5.0,a_in,miRNA
1081,5.0,a_in,miRNA
1082,4.0,a_in,miRNA
1083,2.0,a_in,miRNA
1084,2.0,a_in,miRNA
1085,9.0,a_in,miRNA
1086,2.0,a_in,miRNA
1087,0.0,a_in,miRNA
1088,1.0,a_in,miRNA
1089,5.0,a_in,miRNA
1090,3.0,a_in,miRNA
1091,5.0,a_in,miRNA
1092,5.0,a_in,miRNA
1093,1.0,a_in,miRNA
1094,3.0,a_in,miRNA
1095,3.0,a_in,miRNA
1096,2.0,a_in,miRNA
1097,11.0,a_in,miRNA
1098,5.0,a_in,miRNA
1099,7.0,a_in,miRNA
1100,3.0,a_in,miRNA
1101,2.0,a_in,miRNA
1102,1.0,a_in,miRNA
1103,8.0,a_in,miRNA
1104,5.0,a_in,miRNA
1105,5.0,a_in,miRNA
1106,8.0,a_in,miRNA
1107,3.0,a_in,miRNA
1108,8.0,a_in,miRNA
1109,6.0,a_in,miRNA
1110,5.0,a_in,miRNA
1111,5.0,a_in,miRNA
1112,8.0,a_in,miRNA
1113,9.0,a_in,miRNA
1114,6.0,a_in,miRNA
1115,4.0,a_in,miRNA
1116,1.0,a_in,miRNA
1117,5.0,a_in,miRNA
1118,1.0,a_in,miRNA
1119,4.0,a_in,miRNA
1120,6.0,a_in,miRNA
1121,5.0,a_in,miRNA
1122,4.0,a_in,miRNA
1123,2.0,a_in,miRNA
1124,1.0,a_in,miRNA
1125,8.0,a_in,miRNA
1126,5.0,a_in,miRNA
1127,5.0,a_in,miRNA
1128,9.0,a_in,miRNA
1129,8.0,a_in,miRNA
1130,3.0,a_in,miRNA
1131,6.0,a_in,miRNA
1132,1.0,a_in,miRNA
1133,1.0,a_in,miRNA
1134,4.0,a_in,miRNA
1135,7.0,a_in,miRNA
1136,6.0,a_in,miRNA
1137,8.0,a_in,miRNA
1138,5.0,a_in,miRNA
1139,4.0,a_in,miRNA
1140,3.0,a_in,miRNA
1141,4.0,a_in,miRNA
1142,6.0,a_in,miRNA
1143,6.0,a_in,miRNA
1144,5.0,a_in,miRNA
1145,3.0,a_in,miRNA
1146,7.0,a_in,miRNA
1147,4.0,a_in,miRNA
1148,5.0,a_in,miRNA
1149,4.0,a_in,miRNA
1150,5.0,a_in,miRNA
1151,5.0,a_in,miRNA
1152,2.0,a_in,miRNA
1153,6.0,a_in,miRNA
1154,4.0,a_in,miRNA
1155,3.0,a_in,miRNA
1156,4.0,a_in,miRNA
1157,4.0,a_in,miRNA
1158,1.0,a_in,miRNA
1159,6.0,a_in,miRNA
1160,6.0,a_in,miRNA
1161,11.0,a_in,miRNA
1162,6.0,a_in,miRNA
1163,2.0,a_in,miRNA
1164,3.0,a_in,miRNA
1165,0.0,a_in,miRNA
1166,3.0,a_in,miRNA
1167,5.0,a_in,miRNA
1168,3.0,a_in,miRNA
1169,5.0,a_in,miRNA
1170,8.0,a_in,miRNA
1171,6.0,a_in,miRNA
1172,5.0,a_in,miRNA
1173,2.0,a_in,miRNA
1174,3.0,a_in,miRNA
1175,3.0,a_in,miRNA
1176,2.0,a_in,miRNA
1177,4.0,a_in,miRNA
1178,5.0,a_in,miRNA
1179,6.0,a_in,miRNA
1180,4.0,a_in,miRNA
1181,5.0,a_in,miRNA
1182,2.0,a_in,miRNA
1183,3.0,a_in,miRNA
1184,3.0,a_in,miRNA
1185,5.0,a_in,miRNA
1186,3.0,a_in,miRNA
1187,3.0,a_in,miRNA
1188,4.0,a_in,miRNA
1189,6.0,a_in,miRNA
1190,4.0,a_in,miRNA
1191,0.0,a_in,miRNA
1192,6.0,a_in,miRNA
1193,3.0,a_in,miRNA
1194,4.0,a_in,miRNA
1195,6.0,a_in,miRNA
1196,11.0,a_in,miRNA
1197,2.0,a_in,miRNA
1198,12.0,a_in,miRNA
1199,7.0,a_in,miRNA
1200,5.0,a_in,miRNA
1201,1.0,a_in,miRNA
1202,3.0,a_in,miRNA
1203,6.0,a_in,miRNA
1204,7.0,a_in,miRNA
1205,2.0,a_in,miRNA
1206,5.0,a_in,miRNA
1207,4.0,a_in,miRNA
1208,2.0,a_in,miRNA
1209,6.0,a_in,miRNA
1210,3.0,a_in,miRNA
1211,1.0,a_in,miRNA
1212,6.0,a_in,miRNA
1213,6.0,a_in,miRNA
1214,5.0,a_in,miRNA
1215,8.0,a_in,miRNA
1216,1.0,a_in,miRNA
1217,5.0,a_in,miRNA
1218,5.0,a_in,miRNA
1219,6.0,a_in,miRNA
1220,6.0,a_in,miRNA
1221,3.0,a_in,miRNA
1222,5.0,a_in,miRNA
1223,6.0,a_in,miRNA
1224,3.0,a_in,miRNA
1225,5.0,a_in,miRNA
1226,1.0,a_in,miRNA
1227,5.0,a_in,miRNA
1228,6.0,a_in,miRNA
1229,6.0,a_in,miRNA
1230,5.0,a_in,miRNA
1231,7.0,a_in,miRNA
1232,4.0,a_in,miRNA
1233,4.0,a_in,miRNA
1234,4.0,a_in,miRNA
1235,3.0,a_in,miRNA
1236,3.0,a_in,miRNA
1237,7.0,a_in,miRNA
1238,3.0,a_in,miRNA
1239,4.0,a_in,miRNA
1240,1.0,a_in,miRNA
1241,3.0,a_in,miRNA
1242,3.0,a_in,miRNA
1243,2.0,a_in,miRNA
1244,5.0,a_in,miRNA
1245,8.0,a_in,miRNA
1246,6.0,a_in,miRNA
1247,3.0,a_in,miRNA
1248,5.0,a_in,miRNA
1249,5.0,a_in,miRNA
1250,4.0,a_in,miRNA
1251,1.0,a_in,miRNA
1252,3.0,a_in,miRNA
1253,6.0,a_in,miRNA
1254,2.0,a_in,miRNA
1255,5.0,a_in,miRNA
1256,3.0,a_in,miRNA
1257,3.0,a_in,miRNA
1258,0.0,a_in,miRNA
1259,7.0,a_in,miRNA
1260,6.0,a_in,miRNA
1261,3.0,a_in,miRNA
1262,8.0,a_in,miRNA
1263,8.0,a_in,miRNA
1264,5.0,a_in,miRNA
1265,4.0,a_in,miRNA
1266,4.0,a_in,miRNA
1267,2.0,a_in,miRNA
1268,1.0,a_in,miRNA
1269,2.0,a_in,miRNA
1270,2.0,a_in,miRNA
1271,5.0,a_in,miRNA
1272,6.0,a_in,miRNA
1273,7.0,a_in,miRNA
1274,1.0,a_in,miRNA
1275,6.0,a_in,miRNA
1276,4.0,a_in,miRNA
1277,6.0,a_in,miRNA
1278,7.0,a_in,miRNA
1279,5.0,a_in,miRNA
1280,5.0,a_in,miRNA
1281,5.0,a_in,miRNA
1282,3.0,a_in,miRNA
1283,5.0,a_in,miRNA
1284,5.0,a_in,miRNA
1285,6.0,a_in,miRNA
1286,1.0,a_in,miRNA
1287,3.0,a_in,miRNA
1288,7.0,a_in,miRNA
1289,5.0,a_in,miRNA
1290,2.0,a_in,miRNA
1291,4.0,a_in,miRNA
1292,1.0,a_in,miRNA
1293,1.0,a_in,miRNA
1294,6.0,a_in,miRNA
1295,4.0,a_in,miRNA
1296,7.0,a_in,miRNA
1297,6.0,a_in,miRNA
1298,2.0,a_in,miRNA
1299,5.0,a_in,miRNA
1300,4.0,a_in,miRNA
1301,5.0,a_in,miRNA
1302,4.0,a_in,miRNA
1303,6.0,a_in,miRNA
1304,11.0,a_in,miRNA
1305,3.0,a_in,miRNA
1306,7.0,a_in,miRNA
1307,4.0,a_in,miRNA
1308,8.0,a_in,miRNA
1309,6.0,a_in,miRNA
1310,5.0,a_in,miRNA
1311,8.0,a_in,miRNA
1312,2.0,a_in,miRNA
1313,2.0,a_in,miRNA
1314,8.0,a_in,miRNA
1315,8.0,a_in,miRNA
1316,2.0,a_in,miRNA
1317,3.0,a_in,miRNA
1318,2.0,a_in,miRNA
1319,6.0,a_in,miRNA
1320,2.0,a_in,miRNA
1321,2.0,a_in,miRNA
1322,7.0,a_in,miRNA
1323,2.0,a_in,miRNA
1324,2.0,a_in,miRNA
1325,10.0,a_in,miRNA
1326,3.0,a_in,miRNA
1327,4.0,a_in,miRNA
1328,3.0,a_in,miRNA
1329,3.0,a_in,miRNA
1330,4.0,a_in,miRNA
1331,5.0,a_in,miRNA
1332,5.0,a_in,miRNA
1333,3.0,a_in,miRNA
1334,2.0,a_in,miRNA
1335,9.0,a_in,miRNA
1336,7.0,a_in,miRNA
1337,7.0,a_in,miRNA
1338,5.0,a_in,miRNA
1339,1.0,a_in,miRNA
1340,5.0,a_in,miRNA
1341,0.0,a_in,miRNA
1342,3.0,a_in,miRNA
1343,1.0,a_in,miRNA
1344,7.0,a_in,miRNA
1345,4.0,a_in,miRNA
1346,7.0,a_in,miRNA
1347,5.0,a_in,miRNA
1348,2.0,a_in,miRNA
1349,4.0,a_in,miRNA
1350,3.0,a_in,miRNA
1351,6.0,a_in,miRNA
1352,7.0,a_in,miRNA
1353,5.0,a_in,miRNA
1354,1.0,a_in,miRNA
1355,9.0,a_in,miRNA
1356,1.0,a_in,miRNA
1357,7.0,a_in,miRNA
1358,4.0,a_in,miRNA
1359,4.0,a_in,miRNA
1360,4.0,a_in,miRNA
1361,8.0,a_in,miRNA
1362,5.0,a_in,miRNA
1363,2.0,a_in,miRNA
1364,7.0,a_in,miRNA
1365,6.0,a_in,miRNA
1366,1.0,a_in,miRNA
1367,7.0,a_in,miRNA
1368,1.0,a_in,miRNA
1369,7.0,a_in,miRNA
1370,6.0,a_in,miRNA
1371,6.0,a_in,miRNA
1372,6.0,a_in,miRNA
1373,3.0,a_in,miRNA
1374,2.0,a_in,miRNA
1375,5.0,a_in,miRNA
1376,3.0,a_in,miRNA
1377,6.0,a_in,miRNA
1378,2.0,a_in,miRNA
1379,5.0,a_in,miRNA
1380,5.0,a_in,miRNA
1381,6.0,a_in,miRNA
1382,8.0,a_in,miRNA
1383,1.0,a_in,miRNA
1384,1.0,a_in,miRNA
1385,6.0,a_in,miRNA
1386,4.0,a_in,miRNA
1387,4.0,a_in,miRNA
1388,7.0,a_in,miRNA
1389,2.0,a_in,miRNA
1390,1.0,a_in,miRNA
1391,7.0,a_in,miRNA
1392,2.0,a_in,miRNA
1393,5.0,a_in,miRNA
1394,0.0,a_in,miRNA
1395,3.0,a_in,miRNA
1396,2.0,a_in,miRNA
1397,3.0,a_in,miRNA
1398,3.0,a_in,miRNA
1399,7.0,a_in,miRNA
1400,3.0,a_in,miRNA
1401,4.0,a_in,miRNA
1402,6.0,a_in,miRNA
1403,2.0,a_in,miRNA
1404,3.0,a_in,miRNA
1405,5.0,a_in,miRNA
1406,5.0,a_in,miRNA
1407,3.0,a_in,miRNA
1408,2.0,a_in,miRNA
1409,7.0,a_in,miRNA
1410,8.0,a_in,miRNA
1411,2.0,a_in,miRNA
1412,4.0,a_in,miRNA
1413,5.0,a_in,miRNA
1414,2.0,a_in,miRNA
1415,2.0,a_in,miRNA
1416,3.0,a_in,miRNA
1417,6.0,a_in,miRNA
1418,6.0,a_in,miRNA
1419,3.0,a_in,miRNA
1420,4.0,a_in,miRNA
1421,6.0,a_in,miRNA
1422,3.0,a_in,miRNA
1423,6.0,a_in,miRNA
1424,5.0,a_in,miRNA
1425,11.0,a_in,miRNA
1426,4.0,a_in,miRNA
1427,5.0,a_in,miRNA
1428,5.0,a_in,miRNA
1429,8.0,a_in,miRNA
1430,4.0,a_in,miRNA
1431,4.0,a_in,miRNA
1432,2.0,a_in,miRNA
1433,5.0,a_in,miRNA
1434,4.0,a_in,miRNA
1435,4.0,a_in,miRNA
1436,3.0,a_in,miRNA
1437,0.0,a_in,miRNA
1438,3.0,a_in,miRNA
1439,5.0,a_in,miRNA
1440,6.0,a_in,miRNA
1441,6.0,a_in,miRNA
1442,3.0,a_in,miRNA
1443,9.0,a_in,miRNA
1444,9.0,a_in,miRNA
1445,7.0,a_in,miRNA
1446,7.0,a_in,miRNA
1447,3.0,a_in,miRNA
1448,4.0,a_in,miRNA
1449,2.0,a_in,miRNA
1450,4.0,a_in,miRNA
1451,0.0,a_in,miRNA
1452,3.0,a_in,miRNA
1453,3.0,a_in,miRNA
1454,8.0,a_in,miRNA
1455,6.0,a_in,miRNA
1456,10.0,a_in,miRNA
1457,2.0,a_in,miRNA
1458,2.0,a_in,miRNA
1459,4.0,a_in,miRNA
1460,8.0,a_in,miRNA
1461,7.0,a_in,miRNA
1462,6.0,a_in,miRNA
1463,4.0,a_in,miRNA
1464,6.0,a_in,miRNA
1465,5.0,a_in,miRNA
1466,4.0,a_in,miRNA
1467,3.0,a_in,miRNA
1468,3.0,a_in,miRNA
1469,8.0,a_in,miRNA
1470,3.0,a_in,miRNA
1471,4.0,a_in,miRNA
1472,9.0,a_in,miRNA
1473,5.0,a_in,miRNA
1474,8.0,a_in,miRNA
1475,8.0,a_in,miRNA
1476,2.0,a_in,miRNA
1477,3.0,a_in,miRNA
1478,4.0,a_in,miRNA
1479,5.0,a_in,miRNA
1480,4.0,a_in,miRNA
1481,9.0,a_in,miRNA
1482,2.0,a_in,miRNA
1483,3.0,a_in,miRNA
1484,3.0,a_in,miRNA
1485,6.0,a_in,miRNA
1486,7.0,a_in,miRNA
1487,5.0,a_in,miRNA
1488,3.0,a_in,miRNA
1489,4.0,a_in,miRNA
1490,9.0,a_in,miRNA
1491,3.0,a_in,miRNA
1492,2.0,a_in,miRNA
1493,1.0,a_in,miRNA
1494,5.0,a_in,miRNA
1495,4.0,a_in,miRNA
1496,2.0,a_in,miRNA
1497,3.0,a_in,miRNA
1498,6.0,a_in,miRNA
1499,3.0,a_in,miRNA
1500,4.0,a_in,miRNA
1501,4.0,a_in,miRNA
1502,6.0,a_in,miRNA
1503,3.0,a_in,miRNA
1504,6.0,a_in,miRNA
1505,6.0,a_in,miRNA
1506,3.0,a_in,miRNA
1507,7.0,a_in,miRNA
1508,3.0,a_in,miRNA
1509,2.0,a_in,miRNA
1510,6.0,a_in,miRNA
1511,7.0,a_in,miRNA
1512,7.0,a_in,miRNA
1513,6.0,a_in,miRNA
1514,9.0,a_in,miRNA
1515,2.0,a_in,miRNA
1516,5.0,a_in,miRNA
1517,4.0,a_in,miRNA
1518,4.0,a_in,miRNA
1519,6.0,a_in,miRNA
1520,0.0,a_in,miRNA
1521,6.0,a_in,miRNA
1522,6.0,a_in,miRNA
1523,7.0,a_in,miRNA
1524,5.0,a_in,miRNA
1525,1.0,a_in,miRNA
1526,5.0,a_in,miRNA
1527,5.0,a_in,miRNA
1528,5.0,a_in,miRNA
1529,5.0,a_in,miRNA
1530,4.0,a_in,miRNA
1531,6.0,a_in,miRNA
1532,3.0,a_in,miRNA
1533,8.0,a_in,miRNA
1534,2.0,a_in,miRNA
1535,5.0,a_in,miRNA
1536,10.0,a_in,miRNA
1537,6.0,a_in,miRNA
1538,1.0,a_in,miRNA
1539,6.0,a_in,miRNA
1540,5.0,a_in,miRNA
1541,3.0,a_in,miRNA
1542,5.0,a_in,miRNA
1543,3.0,a_in,miRNA
1544,7.0,a_in,miRNA
1545,6.0,a_in,miRNA
1546,3.0,a_in,miRNA
1547,5.0,a_in,miRNA
1548,5.0,a_in,miRNA
1549,7.0,a_in,miRNA
1550,4.0,a_in,miRNA
1551,2.0,a_in,miRNA
1552,5.0,a_in,miRNA
1553,4.0,a_in,miRNA
1554,7.0,a_in,miRNA
1555,5.0,a_in,miRNA
1556,8.0,a_in,miRNA
1557,3.0,a_in,miRNA
1558,5.0,a_in,miRNA
1559,2.0,a_in,miRNA
1560,5.0,a_in,miRNA
1561,5.0,a_in,miRNA
1562,3.0,a_in,miRNA
1563,7.0,a_in,miRNA
1564,6.0,a_in,miRNA
1565,7.0,a_in,miRNA
1566,2.0,a_in,miRNA
1567,5.0,a_in,miRNA
1568,5.0,a_in,miRNA
1569,5.0,a_in,miRNA
1570,4.0,a_in,miRNA
1571,4.0,a_in,miRNA
1572,8.0,a_in,miRNA
1573,7.0,a_in,miRNA
1574,3.0,a_in,miRNA
1575,3.0,a_in,miRNA
1576,6.0,a_in,miRNA
1577,4.0,a_in,miRNA
1578,2.0,a_in,miRNA
1579,3.0,a_in,miRNA
1580,0.0,a_in,miRNA
1581,3.0,a_in,miRNA
1582,8.0,a_in,miRNA
1583,5.0,a_in,miRNA
1584,9.0,a_in,miRNA
1585,3.0,a_in,miRNA
1586,4.0,a_in,miRNA
1587,5.0,a_in,miRNA
1588,5.0,a_in,miRNA
1589,5.0,a_in,miRNA
1590,4.0,a_in,miRNA
1591,2.0,a_in,miRNA
1592,2.0,a_in,miRNA
1593,3.0,a_in,miRNA
1594,5.0,a_in,miRNA
1595,7.0,a_in,miRNA
1596,5.0,a_in,miRNA
1597,3.0,a_in,miRNA
1598,3.0,a_in,miRNA
1599,5.0,a_in,miRNA
1600,3.0,a_in,miRNA
1601,2.0,a_in,miRNA
1602,7.0,a_in,miRNA
1603,2.0,a_in,miRNA
1604,3.0,a_in,miRNA
1605,7.0,a_in,miRNA
1606,5.0,a_in,miRNA
1607,1.0,a_in,miRNA
1608,4.0,a_in,miRNA
1609,10.0,a_in,miRNA
1610,1.0,a_in,miRNA
1611,3.0,a_in,miRNA
1612,0.0,a_in,miRNA
1613,6.0,a_in,miRNA
1614,3.0,a_in,miRNA
1615,2.0,a_in,miRNA
1616,7.0,a_in,miRNA
1617,6.0,a_in,miRNA
1618,3.0,a_in,miRNA
1619,4.0,a_in,miRNA
1620,4.0,a_in,miRNA
1621,2.0,a_in,miRNA
1622,2.0,a_in,miRNA
1623,2.0,a_in,miRNA
1624,3.0,a_in,miRNA
1625,3.0,a_in,miRNA
1626,7.0,a_in,miRNA
1627,7.0,a_in,miRNA
1628,5.0,a_in,miRNA
1629,3.0,a_in,miRNA
1630,4.0,a_in,miRNA
1631,5.0,a_in,miRNA
1632,3.0,a_in,miRNA
1633,8.0,a_in,miRNA
1634,6.0,a_in,miRNA
1635,4.0,a_in,miRNA
1636,6.0,a_in,miRNA
1637,4.0,a_in,miRNA
1638,2.0,a_in,miRNA
1639,6.0,a_in,miRNA
1640,3.0,a_in,miRNA
1641,7.0,a_in,miRNA
1642,5.0,a_in,miRNA
1643,7.0,a_in,miRNA
1644,1.0,a_in,miRNA
1645,3.0,a_in,miRNA
1646,4.0,a_in,miRNA
1647,2.0,a_in,miRNA
1648,5.0,a_in,miRNA
1649,3.0,a_in,miRNA
1650,5.0,a_in,miRNA
1651,2.0,a_in,miRNA
1652,2.0,a_in,miRNA
1653,3.0,a_in,miRNA
1654,8.0,a_in,miRNA
1655,3.0,a_in,miRNA
1656,6.0,a_in,miRNA
1657,6.0,a_in,miRNA
1658,6.0,a_in,miRNA
1659,2.0,a_in,miRNA
1660,2.0,a_in,miRNA
1661,4.0,a_in,miRNA
1662,2.0,a_in,miRNA
1663,7.0,a_in,miRNA
1664,7.0,a_in,miRNA
1665,5.0,a_in,miRNA
1666,2.0,a_in,miRNA
1667,3.0,a_in,miRNA
1668,4.0,a_in,miRNA
1669,6.0,a_in,miRNA
1670,3.0,a_in,miRNA
1671,3.0,a_in,miRNA
1672,5.0,a_in,miRNA
1673,3.0,a_in,miRNA
1674,6.0,a_in,miRNA
1675,3.0,a_in,miRNA
1676,2.0,a_in,miRNA
1677,8.0,a_in,miRNA
1678,5.0,a_in,miRNA
1679,9.0,a_in,miRNA
1680,6.0,a_in,miRNA
1681,6.0,a_in,miRNA
1682,3.0,a_in,miRNA
1683,6.0,a_in,miRNA
1684,0.0,a_in,miRNA
1685,4.0,a_in,miRNA
1686,4.0,a_in,miRNA
1687,5.0,a_in,miRNA
1688,9.0,a_in,miRNA
1689,5.0,a_in,miRNA
1690,8.0,a_in,miRNA
1691,2.0,a_in,miRNA
1692,4.0,a_in,miRNA
1693,4.0,a_in,miRNA
1694,7.0,a_in,miRNA
1695,5.0,a_in,miRNA
1696,5.0,a_in,miRNA
1697,4.0,a_in,miRNA
1698,5.0,a_in,miRNA
1699,7.0,a_in,miRNA
1700,5.0,a_in,miRNA
1701,5.0,a_in,miRNA
1702,2.0,a_in,miRNA
1703,5.0,a_in,miRNA
1704,4.0,a_in,miRNA
1705,3.0,a_in,miRNA
1706,3.0,a_in,miRNA
1707,2.0,a_in,miRNA
1708,5.0,a_in,miRNA
1709,3.0,a_in,miRNA
1710,3.0,a_in,miRNA
1711,2.0,a_in,miRNA
1712,5.0,a_in,miRNA
1713,3.0,a_in,miRNA
1714,10.0,a_in,miRNA
1715,4.0,a_in,miRNA
1716,6.0,a_in,miRNA
1717,9.0,a_in,miRNA
1718,6.0,a_in,miRNA
1719,1.0,a_in,miRNA
1720,5.0,a_in,miRNA
1721,6.0,a_in,miRNA
1722,6.0,a_in,miRNA
1723,2.0,a_in,miRNA
1724,6.0,a_in,miRNA
1725,2.0,a_in,miRNA
1726,6.0,a_in,miRNA
1727,1.0,a_in,miRNA
1728,7.0,a_in,miRNA
1729,4.0,a_in,miRNA
1730,8.0,a_in,miRNA
1731,5.0,a_in,miRNA
1732,5.0,a_in,miRNA
1733,2.0,a_in,miRNA
1734,2.0,a_in,miRNA
1735,4.0,a_in,miRNA
1736,8.0,a_in,miRNA
1737,5.0,a_in,miRNA
1738,5.0,a_in,miRNA
1739,6.0,a_in,miRNA
1740,8.0,a_in,miRNA
1741,5.0,a_in,miRNA
1742,7.0,a_in,miRNA
1743,2.0,a_in,miRNA
1744,2.0,a_in,miRNA
1745,3.0,a_in,miRNA
1746,4.0,a_in,miRNA
1747,2.0,a_in,miRNA
1748,10.0,a_in,miRNA
1749,1.0,a_in,miRNA
1750,4.0,a_in,miRNA
1751,5.0,a_in,miRNA
1752,7.0,a_in,miRNA
1753,3.0,a_in,miRNA
1754,3.0,a_in,miRNA
1755,7.0,a_in,miRNA
1756,3.0,a_in,miRNA
1757,5.0,a_in,miRNA
1758,8.0,a_in,miRNA
1759,6.0,a_in,miRNA
1760,5.0,a_in,miRNA
1761,2.0,a_in,miRNA
1762,3.0,a_in,miRNA
1763,5.0,a_in,miRNA
1764,0.0,a_in,miRNA
1765,7.0,a_in,miRNA
1766,3.0,a_in,miRNA
1767,5.0,a_in,miRNA
1768,2.0,a_in,miRNA
1769,8.0,a_in,miRNA
1770,4.0,a_in,miRNA
1771,3.0,a_in,miRNA
1772,4.0,a_in,miRNA
1773,6.0,a_in,miRNA
1774,5.0,a_in,miRNA
1775,5.0,a_in,miRNA
1776,1.0,a_in,miRNA
1777,3.0,a_in,miRNA
1778,4.0,a_in,miRNA
1779,4.0,a_in,miRNA
1780,5.0,a_in,miRNA
1781,5.0,a_in,miRNA
1782,8.0,a_in,miRNA
1783,3.0,a_in,miRNA
1784,4.0,a_in,miRNA
1785,4.0,a_in,miRNA
1786,5.0,a_in,miRNA
1787,2.0,a_in,miRNA
1788,4.0,a_in,miRNA
1789,4.0,a_in,miRNA
1790,5.0,a_in,miRNA
1791,8.0,a_in,miRNA
1792,9.0,a_in,miRNA
1793,4.0,a_in,miRNA
1794,5.0,a_in,miRNA
1795,7.0,a_in,miRNA
1796,7.0,a_in,miRNA
1797,6.0,a_in,miRNA
1798,5.0,a_in,miRNA
1799,2.0,a_in,miRNA
1800,8.0,a_in,miRNA
1801,6.0,a_in,miRNA
1802,1.0,a_in,miRNA
1803,4.0,a_in,miRNA
1804,7.0,a_in,miRNA
1805,0.0,a_in,miRNA
1806,2.0,a_in,miRNA
1807,3.0,a_in,miRNA
1808,7.0,a_in,miRNA
1809,6.0,a_in,miRNA
